Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
2,8000.0,RL,8.94427191,9.16951837746,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,216.0,512.0,7715442176.0,7715442176.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,978.0,Unf,0.0,22906304.0,1262.0,GasA,Ex,Y,SBrkr,35.5246393367,0.0,0.0,35.5246393367,0.0,2.71828182846,4.0,0.0,9.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,7715442176.0,RFn,4.0,460.0,TA,TA,Y,17.2626765016,0.0,0.0,0.0,0.0,0.0,,,,0.0,25.0,8084294343.0,WD,Normal,181500
20,8000.0,RL,8.36660026534,8.93062646917,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,125.0,216.0,7506509912.0,7587307125.0,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,504.0,Unf,0.0,144703125.0,1029.0,GasA,TA,Y,SBrkr,36.5923489271,0.0,0.0,36.5923489271,0.0,1.0,1.0,0.0,9.0,1.0,TA,6.0,Min1,0.0,,Attchd,7506509912.0,Unf,1.0,294.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,25.0,8108486729.0,COD,Abnorml,139000
136,8000.0,RL,8.94427191,9.24956108513,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,343.0,216.0,7645373000.0,7645373000.0,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,2217342464.0,1304.0,GasA,Gd,Y,SBrkr,41.0121933088,0.0,0.0,41.0121933088,0.0,1.0,4.0,0.0,9.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,7645373000.0,Unf,4.0,530.0,TA,TA,Y,9.89949493661,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,25.0,8096384512.0,WD,Normal,174000
387,125000.0,RL,7.61577310586,9.03717675297,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,125.0,27.0,6967871000.0,7952095936.0,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Fa,PConc,TA,TA,No,Unf,0.0,Unf,0.0,284890312.0,658.0,GasA,TA,Y,SBrkr,25.6515106768,145531576.0,0.0,34.4093010682,0.0,1.0,1.0,0.0,25.0,1.0,TA,8.0,Typ,0.0,,,,,0.0,0.0,,,N,0.0,5.32507402161,0.0,0.0,0.0,0.0,,,,0.0,25.0,8072216216.0,WD,AdjLand,81000
639,27000.0,RL,8.18535277187,9.07988994259,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,125.0,343.0,6967871000.0,7414875000.0,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,504358336.0,796.0,GasA,Gd,Y,FuseA,28.2134719593,0.0,0.0,28.2134719593,0.0,1.0,1.0,0.0,4.0,1.0,TA,4.0,Typ,0.0,,,,,0.0,0.0,,,P,18.1107702763,0.0,5.4737036748,0.0,0.0,0.0,,MnPrv,,0.0,25.0,8096384512.0,WD,Normal,85000
194,4096000.0,RM,4.89897948557,7.83280751652,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,343.0,125.0,8048096064.0,8048096064.0,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,912673000.0,970.0,GasA,Ex,Y,SBrkr,31.1448230048,403583419.0,0.0,41.3400532172,0.0,1.0,4.0,0.0,9.0,1.0,Gd,7.0,Maj1,0.0,,Detchd,8048096064.0,Unf,4.0,380.0,TA,TA,Y,0.0,3.41995189335,0.0,0.0,0.0,0.0,,,,0.0,25.0,8072216216.0,WD,Normal,130000
497,8000.0,RL,,9.4487271527,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,512.0,125.0,7904383488.0,7916293657.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,7274859382.67,3087.99925401,GasA,Ex,Y,SBrkr,55.0182157134,0.0,0.0,56.6092174769,1.0,1.0,9.0,0.0,16.0,1.0,Gd,10.0,Typ,1.0,Gd,Attchd,7904383488.0,RFn,4.0,546.0,TA,TA,Y,16.2480768093,4.21716332651,6.5878780744,0.0,0.0,0.0,,,,0.0,25.0,8084294343.0,WD,Normal,430000
827,91125.0,RM,7.07106781187,8.72095002893,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,125.0,216.0,7122217024.0,7414875000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,Gd,Y,SBrkr,28.0,0.0,0.0,28.0,1.0,1.0,1.0,0.0,4.0,1.0,Gd,5.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,4.87699896107,0.0,0.0,0.0,,,,0.0,25.0,8096384512.0,WD,Normal,109500
257,216000.0,FV,8.0,9.08148374985,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,216.0,125.0,8036054027.0,8036054027.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503.0,Unf,0.0,47045881.0,864.0,GasA,Ex,Y,SBrkr,29.3938769134,644972544.0,0.0,41.5692193817,0.0,1.0,4.0,1.0,9.0,1.0,Gd,7.0,Typ,0.0,,Attchd,8036054027.0,RFn,4.0,673.0,TA,TA,Y,14.6969384567,3.82586236554,0.0,0.0,0.0,0.0,,,,0.0,25.0,8096384512.0,WD,Normal,207500
1155,216000.0,RL,,9.52515111182,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,343.0,216.0,7587307125.0,7856862272.0,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454.0,Unf,0.0,68921000.0,864.0,GasA,TA,Y,SBrkr,30.0333148354,773620632.0,0.0,42.6614580154,0.0,1.0,1.0,1.0,16.0,1.0,Gd,8.0,Typ,1.25992104989,Gd,Attchd,7587307125.0,Unf,4.0,492.0,TA,TA,Y,7.74596669241,4.37951913989,0.0,0.0,268.394746701,0.0,,GdPrv,,0.0,25.0,8096384512.0,WD,Normal,201800
313,6859000.0,RM,8.0622577483,8.96187901268,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,125.0,343.0,7290099019.0,7414875000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507.0,Unf,0.0,23393656.0,793.0,GasA,TA,Y,SBrkr,28.1602556807,34328125.0,0.0,33.4365069946,1.0,1.0,1.0,0.0,9.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,7290099019.0,Unf,4.0,410.0,TA,TA,Y,0.0,0.0,0.0,0.0,271.0,0.0,,MnPrv,,0.0,25.0,8072216216.0,WD,Normal,119900
1044,216000.0,RL,9.2736184955,9.37915444541,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,343.0,125.0,7880599000.0,7880599000.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,PConc,Gd,TA,No,GLQ,1085.0,Unf,0.0,59319000.0,1475.0,GasA,Ex,Y,SBrkr,39.1407715816,506261573.0,0.0,48.2597140481,1.0,1.0,4.0,1.0,16.0,1.0,Gd,10.0,Typ,1.0,Ex,Attchd,7880599000.0,Unf,4.0,514.0,TA,TA,Y,13.8564064606,4.94608744325,0.0,0.0,0.0,0.0,,,,0.0,25.0,8096384512.0,WD,Normal,262280
960,4096000.0,FV,4.89897948557,7.85243908536,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,343.0,125.0,7988005999.0,7988005999.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,604.0,Unf,0.0,778688.0,696.0,GasA,Ex,Y,SBrkr,26.3818119165,373248000.0,0.0,37.6297754445,1.0,1.0,4.0,1.0,9.0,1.0,Gd,6.0,Typ,0.0,,Detchd,7988005999.0,Unf,4.0,484.0,TA,TA,Y,0.0,3.53034833533,0.0,0.0,0.0,0.0,,,,0.0,25.0,8120601000.0,WD,Normal,155000
203,125000.0,RL,7.07106781187,8.85366542804,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,216.0,216.0,7122217024.0,7414875000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,617.0,Unf,0.0,0.0,617.0,GasA,Gd,Y,SBrkr,29.4108823397,88121125.0,0.0,36.1939221417,0.0,1.0,4.0,0.0,4.0,1.0,TA,6.0,Min1,0.0,,Attchd,7122217024.0,Unf,1.0,398.0,TA,TA,Y,0.0,0.0,5.01329793496,0.0,0.0,0.0,,,,0.0,25.0,8072216216.0,COD,Normal,112000
748,343000.0,RM,8.0622577483,9.36734412079,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,343.0,343.0,6644672000.0,8036054027.0,Mansard,CompShg,Stucco,Stucco,None,0.0,Gd,TA,Stone,TA,Fa,No,Unf,0.0,Unf,0.0,1906624000.0,1240.0,GasW,TA,N,SBrkr,36.3318042492,2299968000.0,0.0,51.3809303147,0.0,1.0,1.0,1.0,16.0,1.0,Gd,8.0,Typ,1.0,Gd,Detchd,7414875000.0,Unf,15.125,864.0,TA,TA,N,13.4536240471,0.0,7.03272358364,0.0,0.0,0.0,,,,0.0,25.0,8108486729.0,WD,Normal,265979
869,216000.0,RL,,9.59981159033,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,125.0,216.0,7392083392.0,7414875000.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,39.3319208786,373248000.0,3.75628575422,48.1663783152,0.0,1.0,4.0,0.0,4.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,7750636739.0,Unf,4.0,672.0,TA,TA,P,10.9544511501,5.24148278842,0.0,0.0,0.0,0.0,,,,0.0,25.0,8072216216.0,WD,Normal,169000
1437,8000.0,RL,7.74596669241,9.10497985632,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,64.0,216.0,7657021611.0,7657021611.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,616.0,Unf,0.0,15252992.0,864.0,GasA,TA,Y,SBrkr,29.3938769134,0.0,0.0,29.3938769134,0.0,1.0,1.0,0.0,9.0,1.0,TA,5.0,Typ,0.0,,Detchd,7692038424.0,Unf,4.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,25.0,8084294343.0,WD,Normal,120500
159,216000.0,FV,10.0,9.43763529441,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,343.0,125.0,8048096064.0,8060150125.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,222.0,Unf,0.0,454756609.0,991.0,GasA,Ex,Y,SBrkr,31.4801524774,873722816.0,0.0,44.1248229458,0.0,1.0,4.0,1.0,9.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,8048096064.0,RFn,4.0,678.0,TA,TA,Y,0.0,5.14256318132,0.0,0.0,0.0,0.0,,GdWo,,0.0,25.0,8120601000.0,WD,Normal,254900
80,125000.0,RM,7.74596669241,9.25339986144,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,125.0,216.0,6967871000.0,7774159141.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,85184000.0,440.0,GasA,Gd,Y,SBrkr,26.1151297144,164566592.0,0.0,35.0713558335,0.0,1.0,1.0,1.0,4.0,1.0,TA,5.0,Typ,0.0,,Detchd,7598896696.0,Unf,4.0,440.0,TA,TA,Y,8.60232526704,0.0,5.03968419958,0.0,0.0,0.0,,MnPrv,,0.0,25.0,8108486729.0,WD,Normal,110000
868,8000.0,RL,9.21954445729,8.84937050375,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,64.0,125.0,7541066681.0,7541066681.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932.0,Unf,0.0,1259712.0,1040.0,GasA,TA,Y,SBrkr,33.4664010614,0.0,0.0,33.4664010614,1.0,1.0,1.0,1.0,9.0,1.0,Fa,5.0,Typ,0.0,,Attchd,7541066681.0,RFn,4.0,544.0,TA,TA,Y,12.9614813968,0.0,0.0,0.0,0.0,0.0,,,Shed,7.36806299728,25.0,8084294343.0,WD,Normal,129000
226,4096000.0,RM,4.58257569496,7.4265490724,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,125.0,125.0,7657021611.0,7657021611.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,250047000.0,630.0,GasA,TA,Y,SBrkr,25.099800796,303464448.0,0.0,36.0832371053,0.0,1.0,4.0,1.0,9.0,1.0,TA,6.0,Typ,0.0,,Detchd,7892485271.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,25.0,8108486729.0,COD,Abnorml,112000
927,216000.0,RL,9.64365076099,9.39257859196,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,512.0,125.0,8036054027.0,8048096064.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1647212741.0,1181.0,GasA,Ex,Y,SBrkr,35.1283361405,1481544000.0,0.0,48.7237108603,0.0,1.0,4.0,1.0,16.0,1.0,Ex,10.0,Typ,1.0,Gd,BuiltIn,8036054027.0,Fin,9.0,656.0,TA,TA,Y,10.1980390272,4.64158883361,0.0,0.0,0.0,0.0,,,,0.0,25.0,8084294343.0,WD,Normal,285000
1214,512000.0,RL,,9.2346426645,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,64.0,729.0,7587307125.0,8012006001.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648.0,Unf,0.0,0.0,648.0,GasA,Ex,Y,SBrkr,30.9838667697,0.0,0.0,30.9838667697,1.0,2.71828182846,1.0,0.0,1.0,1.0,TA,3.0,Typ,0.0,,Attchd,7587307125.0,Unf,1.0,364.0,TA,TA,Y,9.38083151965,0.0,0.0,0.0,0.0,0.0,,,,0.0,25.0,8072216216.0,WD,Normal,145000
1416,1728000.0,RL,7.14142842854,8.19836438997,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,343.0,125.0,8084294343.0,8084294343.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,988.0,Unf,0.0,63044792.0,1386.0,GasA,Ex,Y,SBrkr,39.6106046407,0.0,0.0,39.6106046407,0.0,2.71828182846,4.0,0.0,1.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,8084294343.0,RFn,9.0,660.0,TA,TA,Y,11.9582607431,2.71441761659,0.0,0.0,0.0,0.0,,,,0.0,25.0,8108486729.0,WD,Normal,175900
801,216000.0,RL,8.88819441732,9.4570441877,Pave,,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,216.0,125.0,7964053973.0,7964053973.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462.0,Unf,0.0,3652264.0,616.0,GasA,Gd,Y,SBrkr,24.819347292,1231925248.0,0.0,41.0852771683,1.0,1.0,4.0,1.0,16.0,1.0,Gd,8.0,Typ,0.0,,Attchd,7964053973.0,RFn,4.0,603.0,TA,TA,Y,20.0748598999,4.84880758584,5.69801921531,0.0,0.0,0.0,,,Shed,7.36806299728,25.0,8096384512.0,WD,Normal,200000
339,8000.0,RL,9.53939201417,9.55711648374,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,343.0,343.0,7809531904.0,7976023992.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213.0,Unf,0.0,985074875.0,1208.0,GasA,Ex,Y,SBrkr,40.2616442784,0.0,0.0,40.2616442784,1.0,1.0,4.0,0.0,9.0,1.0,Gd,8.0,Typ,0.0,,Attchd,7809531904.0,RFn,4.0,440.0,TA,TA,Y,10.3923048454,3.55689330449,0.0,0.0,0.0,0.0,,,Shed,7.36806299728,25.0,8072216216.0,WD,Normal,202500
1286,125000.0,RM,7.07106781187,8.69951474821,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,216.0,216.0,7290099019.0,7414875000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,474552000.0,780.0,GasA,Ex,Y,FuseF,28.7228132327,202262003.0,0.0,37.5765884561,0.0,1.0,1.0,0.0,16.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,7290099019.0,Unf,1.0,280.0,TA,TA,Y,6.7082039325,0.0,0.0,0.0,0.0,0.0,,,,0.0,25.0,8108486729.0,WD,Normal,132500
99,27000.0,RL,9.21954445729,9.27096499379,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,125.0,125.0,7077888000.0,7414875000.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,108.0,Unf,0.0,42875000.0,458.0,GasA,Fa,N,SBrkr,28.8963665536,0.0,0.0,28.8963665536,0.0,1.0,1.0,0.0,4.0,1.0,TA,5.0,Typ,0.0,,Basment,7077888000.0,Unf,1.0,366.0,Fa,TA,Y,0.0,0.0,4.25432086512,0.0,0.0,0.0,,,Shed,7.36806299728,25.0,8120601000.0,COD,Abnorml,83000
172,8000.0,RL,11.874342087,10.3662777273,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,216.0,125.0,7529536000.0,7529536000.0,Hip,CompShg,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,639.0,Unf,0.0,85766121.0,1080.0,GasA,Fa,Y,SBrkr,40.6939798988,0.0,0.0,40.6939798988,1.0,1.0,1.0,0.0,9.0,1.0,TA,7.0,Typ,1.25992104989,Gd,Attchd,7529536000.0,Fin,4.0,528.0,TA,TA,P,14.4913767462,3.95789160968,0.0,0.0,0.0,0.0,,,,0.0,25.0,8120601000.0,WD,Normal,215000
1453,5832000.0,RM,5.9160797831,8.20930841165,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,125.0,125.0,8060150125.0,8060150125.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,GasA,Gd,Y,SBrkr,32.7414110875,0.0,0.0,32.7414110875,1.0,1.0,1.0,0.0,4.0,1.0,TA,5.0,Typ,0.0,,Basment,8060150125.0,Fin,4.0,525.0,TA,TA,Y,0.0,3.03658897188,0.0,0.0,0.0,0.0,,,,0.0,25.0,8072216216.0,WD,Normal,145000
163,8000.0,RL,9.74679434481,9.4077147314,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,343.0,125.0,8060150125.0,8060150125.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201.0,Unf,0.0,39304000.0,1541.0,GasA,Ex,Y,SBrkr,39.2555728528,0.0,0.0,39.2555728528,0.0,1.0,4.0,0.0,9.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,8060150125.0,RFn,4.0,532.0,TA,TA,Y,0.0,4.12128529981,0.0,0.0,0.0,0.0,,,,0.0,25.0,8120601000.0,New,Partial,220000
405,216000.0,RL,,9.24609354168,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,216.0,125.0,7940149875.0,7952095936.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,523606616.0,806.0,GasA,Gd,Y,SBrkr,28.3901391332,449455096.0,0.0,39.6484552032,0.0,1.0,4.0,1.0,9.0,1.0,TA,7.0,Typ,1.0,TA,BuiltIn,7940149875.0,Fin,4.0,373.0,TA,TA,Y,0.0,3.41995189335,0.0,0.0,0.0,0.0,,,,0.0,25.0,8084294343.0,WD,Normal,168000
302,216000.0,RL,8.12403840464,9.69437017296,Pave,,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,512.0,125.0,7976023992.0,7988005999.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281.0,Unf,0.0,416832723.0,1028.0,GasA,Ex,Y,SBrkr,34.7850542619,1915864488.0,0.0,49.5176736126,0.0,1.0,4.0,1.0,16.0,1.0,Gd,9.0,Typ,1.0,TA,BuiltIn,7976023992.0,Fin,4.0,683.0,TA,TA,Y,14.4222051019,3.68403149864,0.0,0.0,0.0,0.0,,,,0.0,25.0,8084294343.0,WD,Normal,267000
1118,8000.0,RL,7.54983443527,9.18645743151,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,125.0,343.0,7610498063.0,8036054027.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702.0,Unf,0.0,7077888.0,894.0,GasA,Ex,Y,SBrkr,29.8998327755,0.0,0.0,29.8998327755,1.0,1.0,1.0,0.0,9.0,1.0,Gd,5.0,Typ,0.0,,Attchd,7610498063.0,RFn,4.0,450.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,25.0,8096384512.0,WD,Normal,130000
457,343000.0,RM,5.83095189485,8.42748727833,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,125.0,125.0,7033743296.0,7414875000.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,242970624.0,624.0,GasA,Fa,N,SBrkr,24.9799919936,373248000.0,0.0,36.6606055596,0.0,1.0,1.0,0.0,16.0,1.0,TA,7.0,Typ,0.0,,Detchd,7033743296.0,Unf,9.0,513.0,Fa,Fa,Y,0.0,0.0,4.57885697021,0.0,0.0,0.0,,,,0.0,25.0,8096384512.0,COD,Abnorml,98000
1138,125000.0,RL,7.34846922835,8.7549494551,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,125.0,512.0,6591796875.0,7952095936.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,474552000.0,780.0,GasA,Gd,N,SBrkr,27.9284800875,13824000.0,0.0,31.9374388453,0.0,1.0,1.0,0.0,4.0,1.0,TA,6.0,Typ,0.0,,,,,0.0,0.0,,,N,0.0,0.0,5.60407866131,0.0,0.0,0.0,,,,0.0,25.0,8120601000.0,WD,Normal,94000
925,8000.0,RL,8.88819441732,9.23405689859,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,216.0,216.0,7762392000.0,7762392000.0,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,625.0,LwQ,1146100665.93,0.0,1686.0,GasA,TA,Y,SBrkr,41.0609303353,0.0,0.0,41.0609303353,1.0,1.0,4.0,0.0,9.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,7762392000.0,Unf,4.0,612.0,TA,TA,Y,19.5959179423,5.07875307813,0.0,0.0,0.0,0.0,,,,0.0,25.0,8072216216.0,WD,Normal,207500
104,8000.0,RL,9.69535971483,9.24975337433,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,343.0,125.0,8108486729.0,8108486729.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1842771176.0,1226.0,GasA,Ex,Y,SBrkr,35.0142828,0.0,0.0,35.0142828,0.0,1.0,4.0,0.0,9.0,1.0,Gd,6.0,Typ,0.0,,Attchd,8108486729.0,RFn,9.0,740.0,TA,TA,Y,0.0,3.30192724889,0.0,0.0,0.0,0.0,,,,0.0,25.0,8120601000.0,WD,Normal,198900
466,1728000.0,RM,,8.03008409427,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,343.0,125.0,8048096064.0,8048096064.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2599609375.0,1375.0,GasA,Ex,Y,SBrkr,37.6031913539,0.0,0.0,37.6031913539,0.0,1.0,4.0,0.0,4.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,8048096064.0,Fin,4.0,398.0,TA,TA,Y,12.0,2.71441761659,0.0,0.0,0.0,0.0,,,,0.0,25.0,8072216216.0,WD,Normal,178740
